"PMMID","MeterName","kWh","DateTime"
25,"MDB7-1",1507702,2017-05-19 15:53:00
30,"MDB3-2",876579,2017-05-19 15:53:00
175,"MDB3-1",308144,2017-05-19 15:53:00
36,"MDB4-1",2129163,2017-05-19 15:53:00
32,"MDB4-2",81908223,2017-05-19 15:53:00
28,"MDB1-1",2417184,2017-05-19 15:53:00
26,"MDB7-2",3886083,2017-05-19 15:52:00
34,"MDB6-2",2424736,2017-05-19 15:52:00
31,"MDB2-2",1484868,2017-05-19 15:52:00
33,"MDB2-3",7175928,2017-05-19 15:52:00
36,"MDB4-1",2129152,2017-05-19 15:52:00
175,"MDB3-1",308135,2017-05-19 15:52:00
32,"MDB4-2",81908202,2017-05-19 15:52:00
28,"MDB1-1",2417168,2017-05-19 15:52:00
25,"MDB7-1",1507692,2017-05-19 15:52:00
30,"MDB3-2",876579,2017-05-19 15:52:00
29,"MDB2-1",2226531,2017-05-19 15:51:00
26,"MDB7-2",3886078,2017-05-19 15:51:00
37,"MDB5-1",121905,2017-05-19 15:51:00
33,"MDB2-3",7175925,2017-05-19 15:51:00
34,"MDB6-2",2424721,2017-05-19 15:51:00
28,"MDB1-1",2417153,2017-05-19 15:51:00
32,"MDB4-2",81908181,2017-05-19 15:51:00
30,"MDB3-2",876579,2017-05-19 15:51:00
36,"MDB4-1",2129141,2017-05-19 15:51:00
175,"MDB3-1",308127,2017-05-19 15:51:00
25,"MDB7-1",1507683,2017-05-19 15:51:00
29,"MDB2-1",2226517,2017-05-19 15:50:00
26,"MDB7-2",3886072,2017-05-19 15:50:00
34,"MDB6-2",2424708,2017-05-19 15:50:00
33,"MDB2-3",7175922,2017-05-19 15:50:00
37,"MDB5-1",121903,2017-05-19 15:50:00
35,"MDB6-1",1867639,2017-05-19 15:50:00
32,"MDB4-2",81908160,2017-05-19 15:50:00
175,"MDB3-1",308118,2017-05-19 15:50:00
36,"MDB4-1",2129131,2017-05-19 15:50:00
28,"MDB1-1",2417137,2017-05-19 15:50:00
30,"MDB3-2",876579,2017-05-19 15:50:00
25,"MDB7-1",1507674,2017-05-19 15:50:00
29,"MDB2-1",2226501,2017-05-19 15:49:00
26,"MDB7-2",3886066,2017-05-19 15:49:00
37,"MDB5-1",121902,2017-05-19 15:49:00
31,"MDB2-2",1484839,2017-05-19 15:49:00
34,"MDB6-2",2424692,2017-05-19 15:49:00
28,"MDB1-1",2417122,2017-05-19 15:49:00
32,"MDB4-2",81908138,2017-05-19 15:49:00
36,"MDB4-1",2129121,2017-05-19 15:49:00
30,"MDB3-2",876579,2017-05-19 15:49:00
175,"MDB3-1",308109,2017-05-19 15:49:00
25,"MDB7-1",1507665,2017-05-19 15:49:00
29,"MDB2-1",2226488,2017-05-19 15:48:00
26,"MDB7-2",3886062,2017-05-19 15:48:00
37,"MDB5-1",121900,2017-05-19 15:48:00
34,"MDB6-2",2424678,2017-05-19 15:48:00
31,"MDB2-2",1484830,2017-05-19 15:48:00
33,"MDB2-3",7175916,2017-05-19 15:48:00
32,"MDB4-2",81908118,2017-05-19 15:48:00
28,"MDB1-1",2417107,2017-05-19 15:48:00
30,"MDB3-2",876579,2017-05-19 15:48:00
25,"MDB7-1",1507656,2017-05-19 15:48:00
175,"MDB3-1",308101,2017-05-19 15:48:00
36,"MDB4-1",2129110,2017-05-19 15:48:00
29,"MDB2-1",2226472,2017-05-19 15:47:00
26,"MDB7-2",3886056,2017-05-19 15:47:00
31,"MDB2-2",1484820,2017-05-19 15:47:00
35,"MDB6-1",1867607,2017-05-19 15:47:00
33,"MDB2-3",7175913,2017-05-19 15:47:00
32,"MDB4-2",81908097,2017-05-19 15:47:00
175,"MDB3-1",308093,2017-05-19 15:47:00
25,"MDB7-1",1507647,2017-05-19 15:47:00
36,"MDB4-1",2129100,2017-05-19 15:47:00
28,"MDB1-1",2417092,2017-05-19 15:47:00
30,"MDB3-2",876579,2017-05-19 15:47:00
29,"MDB2-1",2226456,2017-05-19 15:46:00
26,"MDB7-2",3886051,2017-05-19 15:46:00
34,"MDB6-2",2424648,2017-05-19 15:46:00
35,"MDB6-1",1867596,2017-05-19 15:46:00
33,"MDB2-3",7175910,2017-05-19 15:46:00
31,"MDB2-2",1484810,2017-05-19 15:46:00
37,"MDB5-1",121898,2017-05-19 15:46:00
30,"MDB3-2",876579,2017-05-19 15:46:00
32,"MDB4-2",81908077,2017-05-19 15:46:00
28,"MDB1-1",2417076,2017-05-19 15:46:00
36,"MDB4-1",2129089,2017-05-19 15:46:00
25,"MDB7-1",1507637,2017-05-19 15:46:00
175,"MDB3-1",308084,2017-05-19 15:46:00
26,"MDB7-2",3886045,2017-05-19 15:45:00
34,"MDB6-2",2424634,2017-05-19 15:45:00
35,"MDB6-1",1867585,2017-05-19 15:45:00
30,"MDB3-2",876579,2017-05-19 15:45:00
32,"MDB4-2",81908055,2017-05-19 15:45:00
28,"MDB1-1",2417061,2017-05-19 15:45:00
36,"MDB4-1",2129079,2017-05-19 15:45:00
175,"MDB3-1",308076,2017-05-19 15:45:00
25,"MDB7-1",1507628,2017-05-19 15:45:00
29,"MDB2-1",2226427,2017-05-19 15:44:00
26,"MDB7-2",3886039,2017-05-19 15:44:00
34,"MDB6-2",2424619,2017-05-19 15:44:00
35,"MDB6-1",1867574,2017-05-19 15:44:00
36,"MDB4-1",2129068,2017-05-19 15:44:00
32,"MDB4-2",81908034,2017-05-19 15:44:00
30,"MDB3-2",876579,2017-05-19 15:44:00
25,"MDB7-1",1507619,2017-05-19 15:44:00
175,"MDB3-1",308067,2017-05-19 15:44:00
28,"MDB1-1",2417045,2017-05-19 15:44:00
29,"MDB2-1",2226412,2017-05-19 15:43:00
26,"MDB7-2",3886034,2017-05-19 15:43:00
31,"MDB2-2",1484780,2017-05-19 15:43:00
34,"MDB6-2",2424603,2017-05-19 15:43:00
35,"MDB6-1",1867563,2017-05-19 15:43:00
30,"MDB3-2",876579,2017-05-19 15:43:00
32,"MDB4-2",81908014,2017-05-19 15:43:00
28,"MDB1-1",2417030,2017-05-19 15:43:00
36,"MDB4-1",2129057,2017-05-19 15:43:00
25,"MDB7-1",1507610,2017-05-19 15:43:00
175,"MDB3-1",308059,2017-05-19 15:43:00
29,"MDB2-1",2226396,2017-05-19 15:42:00
26,"MDB7-2",3886029,2017-05-19 15:42:00
33,"MDB2-3",7175898,2017-05-19 15:42:00
34,"MDB6-2",2424589,2017-05-19 15:42:00
37,"MDB5-1",121892,2017-05-19 15:42:00
35,"MDB6-1",1867552,2017-05-19 15:42:00
28,"MDB1-1",2417015,2017-05-19 15:42:00
30,"MDB3-2",876579,2017-05-19 15:42:00
25,"MDB7-1",1507601,2017-05-19 15:42:00
32,"MDB4-2",81907993,2017-05-19 15:42:00
36,"MDB4-1",2129047,2017-05-19 15:42:00
175,"MDB3-1",308050,2017-05-19 15:42:00
29,"MDB2-1",2226381,2017-05-19 15:41:00
26,"MDB7-2",3886023,2017-05-19 15:41:00
33,"MDB2-3",7175895,2017-05-19 15:41:00
35,"MDB6-1",1867542,2017-05-19 15:41:00
31,"MDB2-2",1484761,2017-05-19 15:41:00
37,"MDB5-1",121891,2017-05-19 15:41:00
30,"MDB3-2",876579,2017-05-19 15:41:00
36,"MDB4-1",2129037,2017-05-19 15:41:00
32,"MDB4-2",81907973,2017-05-19 15:41:00
28,"MDB1-1",2416999,2017-05-19 15:41:00
175,"MDB3-1",308042,2017-05-19 15:41:00
25,"MDB7-1",1507591,2017-05-19 15:41:00
29,"MDB2-1",2226366,2017-05-19 15:40:00
26,"MDB7-2",3886019,2017-05-19 15:40:00
37,"MDB5-1",121890,2017-05-19 15:40:00
33,"MDB2-3",7175892,2017-05-19 15:40:00
35,"MDB6-1",1867531,2017-05-19 15:40:00
31,"MDB2-2",1484752,2017-05-19 15:40:00
34,"MDB6-2",2424559,2017-05-19 15:40:00
28,"MDB1-1",2416984,2017-05-19 15:40:00
32,"MDB4-2",81907953,2017-05-19 15:40:00
25,"MDB7-1",1507582,2017-05-19 15:40:00
30,"MDB3-2",876579,2017-05-19 15:40:00
175,"MDB3-1",308033,2017-05-19 15:40:00
36,"MDB4-1",2129026,2017-05-19 15:40:00
29,"MDB2-1",2226351,2017-05-19 15:39:00
26,"MDB7-2",3886013,2017-05-19 15:39:00
34,"MDB6-2",2424545,2017-05-19 15:39:00
37,"MDB5-1",121889,2017-05-19 15:39:00
33,"MDB2-3",7175889,2017-05-19 15:39:00
31,"MDB2-2",1484742,2017-05-19 15:39:00
175,"MDB3-1",308025,2017-05-19 15:39:00
28,"MDB1-1",2416969,2017-05-19 15:39:00
36,"MDB4-1",2129016,2017-05-19 15:39:00
32,"MDB4-2",81907933,2017-05-19 15:39:00
25,"MDB7-1",1507573,2017-05-19 15:39:00
30,"MDB3-2",876579,2017-05-19 15:39:00
29,"MDB2-1",2226336,2017-05-19 15:38:00
26,"MDB7-2",3886007,2017-05-19 15:38:00
33,"MDB2-3",7175886,2017-05-19 15:38:00
34,"MDB6-2",2424530,2017-05-19 15:38:00
35,"MDB6-1",1867510,2017-05-19 15:38:00
31,"MDB2-2",1484733,2017-05-19 15:38:00
28,"MDB1-1",2416954,2017-05-19 15:38:00
36,"MDB4-1",2129005,2017-05-19 15:38:00
175,"MDB3-1",308017,2017-05-19 15:38:00
25,"MDB7-1",1507564,2017-05-19 15:38:00
32,"MDB4-2",81907913,2017-05-19 15:38:00
30,"MDB3-2",876579,2017-05-19 15:38:00
29,"MDB2-1",2226320,2017-05-19 15:37:00
26,"MDB7-2",3886001,2017-05-19 15:37:00
35,"MDB6-1",1867499,2017-05-19 15:37:00
33,"MDB2-3",7175883,2017-05-19 15:37:00
34,"MDB6-2",2424515,2017-05-19 15:37:00
31,"MDB2-2",1484723,2017-05-19 15:37:00
36,"MDB4-1",2128995,2017-05-19 15:37:00
30,"MDB3-2",876579,2017-05-19 15:37:00
32,"MDB4-2",81907893,2017-05-19 15:37:00
28,"MDB1-1",2416939,2017-05-19 15:37:00
175,"MDB3-1",308008,2017-05-19 15:37:00
25,"MDB7-1",1507555,2017-05-19 15:37:00
29,"MDB2-1",2226304,2017-05-19 15:36:00
26,"MDB7-2",3885997,2017-05-19 15:36:00
35,"MDB6-1",1867488,2017-05-19 15:36:00
34,"MDB6-2",2424501,2017-05-19 15:36:00
33,"MDB2-3",7175880,2017-05-19 15:36:00
31,"MDB2-2",1484714,2017-05-19 15:36:00
30,"MDB3-2",876579,2017-05-19 15:36:00
28,"MDB1-1",2416923,2017-05-19 15:36:00
175,"MDB3-1",307999,2017-05-19 15:36:00
25,"MDB7-1",1507546,2017-05-19 15:36:00
32,"MDB4-2",81907872,2017-05-19 15:36:00
36,"MDB4-1",2128985,2017-05-19 15:36:00
29,"MDB2-1",2226290,2017-05-19 15:35:00
26,"MDB7-2",3885991,2017-05-19 15:35:00
31,"MDB2-2",1484705,2017-05-19 15:35:00
37,"MDB5-1",121883,2017-05-19 15:35:00
34,"MDB6-2",2424486,2017-05-19 15:35:00
33,"MDB2-3",7175877,2017-05-19 15:35:00
35,"MDB6-1",1867476,2017-05-19 15:35:00
175,"MDB3-1",307991,2017-05-19 15:35:00
32,"MDB4-2",81907851,2017-05-19 15:35:00
30,"MDB3-2",876579,2017-05-19 15:35:00
36,"MDB4-1",2128975,2017-05-19 15:35:00
28,"MDB1-1",2416909,2017-05-19 15:35:00
25,"MDB7-1",1507536,2017-05-19 15:35:00
29,"MDB2-1",2226274,2017-05-19 15:34:00
26,"MDB7-2",3885986,2017-05-19 15:34:00
31,"MDB2-2",1484696,2017-05-19 15:34:00
37,"MDB5-1",121882,2017-05-19 15:34:00
34,"MDB6-2",2424472,2017-05-19 15:34:00
35,"MDB6-1",1867465,2017-05-19 15:34:00
33,"MDB2-3",7175873,2017-05-19 15:34:00
30,"MDB3-2",876579,2017-05-19 15:34:00
32,"MDB4-2",81907831,2017-05-19 15:34:00
25,"MDB7-1",1507527,2017-05-19 15:34:00
36,"MDB4-1",2128964,2017-05-19 15:34:00
28,"MDB1-1",2416894,2017-05-19 15:34:00
175,"MDB3-1",307982,2017-05-19 15:34:00
29,"MDB2-1",2226259,2017-05-19 15:33:00
26,"MDB7-2",3885980,2017-05-19 15:33:00
34,"MDB6-2",2424458,2017-05-19 15:33:00
37,"MDB5-1",121881,2017-05-19 15:33:00
31,"MDB2-2",1484686,2017-05-19 15:33:00
35,"MDB6-1",1867454,2017-05-19 15:33:00
36,"MDB4-1",2128954,2017-05-19 15:33:00
32,"MDB4-2",81907811,2017-05-19 15:33:00
28,"MDB1-1",2416879,2017-05-19 15:33:00
175,"MDB3-1",307974,2017-05-19 15:33:00
30,"MDB3-2",876579,2017-05-19 15:33:00
25,"MDB7-1",1507518,2017-05-19 15:33:00
29,"MDB2-1",2226243,2017-05-19 15:32:00
26,"MDB7-2",3885976,2017-05-19 15:32:00
37,"MDB5-1",121880,2017-05-19 15:32:00
28,"MDB1-1",2416864,2017-05-19 15:32:00
30,"MDB3-2",876579,2017-05-19 15:32:00
25,"MDB7-1",1507509,2017-05-19 15:32:00
175,"MDB3-1",307965,2017-05-19 15:32:00
32,"MDB4-2",81907791,2017-05-19 15:32:00
36,"MDB4-1",2128944,2017-05-19 15:32:00
29,"MDB2-1",2226228,2017-05-19 15:31:00
26,"MDB7-2",3885970,2017-05-19 15:31:00
34,"MDB6-2",2424429,2017-05-19 15:31:00
31,"MDB2-2",1484668,2017-05-19 15:31:00
33,"MDB2-3",7175865,2017-05-19 15:31:00
35,"MDB6-1",1867433,2017-05-19 15:31:00
36,"MDB4-1",2128934,2017-05-19 15:31:00
32,"MDB4-2",81907770,2017-05-19 15:31:00
175,"MDB3-1",307957,2017-05-19 15:31:00
30,"MDB3-2",876579,2017-05-19 15:31:00
25,"MDB7-1",1507500,2017-05-19 15:31:00
28,"MDB1-1",2416849,2017-05-19 15:31:00
26,"MDB7-2",3885965,2017-05-19 15:30:00
35,"MDB6-1",1867423,2017-05-19 15:30:00
34,"MDB6-2",2424413,2017-05-19 15:30:00
33,"MDB2-3",7175861,2017-05-19 15:30:00
31,"MDB2-2",1484658,2017-05-19 15:30:00
175,"MDB3-1",307948,2017-05-19 15:30:00
25,"MDB7-1",1507491,2017-05-19 15:30:00
32,"MDB4-2",81907749,2017-05-19 15:30:00
28,"MDB1-1",2416834,2017-05-19 15:30:00
30,"MDB3-2",876579,2017-05-19 15:30:00
36,"MDB4-1",2128923,2017-05-19 15:30:00
26,"MDB7-2",3885960,2017-05-19 15:29:00
35,"MDB6-1",1867412,2017-05-19 15:29:00
36,"MDB4-1",2128913,2017-05-19 15:29:00
30,"MDB3-2",876579,2017-05-19 15:29:00
32,"MDB4-2",81907728,2017-05-19 15:29:00
28,"MDB1-1",2416819,2017-05-19 15:29:00
25,"MDB7-1",1507482,2017-05-19 15:29:00
175,"MDB3-1",307940,2017-05-19 15:29:00
29,"MDB2-1",2226182,2017-05-19 15:28:00
26,"MDB7-2",3885954,2017-05-19 15:28:00
31,"MDB2-2",1484639,2017-05-19 15:28:00
37,"MDB5-1",121875,2017-05-19 15:28:00
175,"MDB3-1",307931,2017-05-19 15:28:00
25,"MDB7-1",1507473,2017-05-19 15:28:00
28,"MDB1-1",2416804,2017-05-19 15:28:00
32,"MDB4-2",81907708,2017-05-19 15:28:00
36,"MDB4-1",2128902,2017-05-19 15:28:00
30,"MDB3-2",876579,2017-05-19 15:28:00
26,"MDB7-2",3885949,2017-05-19 15:27:00
31,"MDB2-2",1484630,2017-05-19 15:27:00
37,"MDB5-1",121873,2017-05-19 15:27:00
34,"MDB6-2",2424370,2017-05-19 15:27:00
33,"MDB2-3",7175852,2017-05-19 15:27:00
28,"MDB1-1",2416789,2017-05-19 15:27:00
30,"MDB3-2",876579,2017-05-19 15:27:00
25,"MDB7-1",1507464,2017-05-19 15:27:00
36,"MDB4-1",2128892,2017-05-19 15:27:00
175,"MDB3-1",307923,2017-05-19 15:27:00
32,"MDB4-2",81907688,2017-05-19 15:27:00
29,"MDB2-1",2226152,2017-05-19 15:26:00
26,"MDB7-2",3885944,2017-05-19 15:26:00
31,"MDB2-2",1484621,2017-05-19 15:26:00
33,"MDB2-3",7175850,2017-05-19 15:26:00
34,"MDB6-2",2424356,2017-05-19 15:26:00
35,"MDB6-1",1867380,2017-05-19 15:26:00
37,"MDB5-1",121872,2017-05-19 15:26:00
175,"MDB3-1",307914,2017-05-19 15:26:00
30,"MDB3-2",876579,2017-05-19 15:26:00
25,"MDB7-1",1507455,2017-05-19 15:26:00
32,"MDB4-2",81907667,2017-05-19 15:26:00
36,"MDB4-1",2128882,2017-05-19 15:26:00
28,"MDB1-1",2416774,2017-05-19 15:26:00
29,"MDB2-1",2226137,2017-05-19 15:25:00
26,"MDB7-2",3885938,2017-05-19 15:25:00
34,"MDB6-2",2424342,2017-05-19 15:25:00
35,"MDB6-1",1867369,2017-05-19 15:25:00
37,"MDB5-1",121870,2017-05-19 15:25:00
175,"MDB3-1",307906,2017-05-19 15:25:00
30,"MDB3-2",876579,2017-05-19 15:25:00
36,"MDB4-1",2128872,2017-05-19 15:25:00
32,"MDB4-2",81907646,2017-05-19 15:25:00
28,"MDB1-1",2416760,2017-05-19 15:25:00
25,"MDB7-1",1507446,2017-05-19 15:25:00
29,"MDB2-1",2226123,2017-05-19 15:24:00
26,"MDB7-2",3885933,2017-05-19 15:24:00
37,"MDB5-1",121869,2017-05-19 15:24:00
31,"MDB2-2",1484602,2017-05-19 15:24:00
33,"MDB2-3",7175844,2017-05-19 15:24:00
34,"MDB6-2",2424328,2017-05-19 15:24:00
30,"MDB3-2",876579,2017-05-19 15:24:00
175,"MDB3-1",307897,2017-05-19 15:24:00
36,"MDB4-1",2128862,2017-05-19 15:24:00
32,"MDB4-2",81907625,2017-05-19 15:24:00
25,"MDB7-1",1507437,2017-05-19 15:24:00
28,"MDB1-1",2416745,2017-05-19 15:24:00
26,"MDB7-2",3885929,2017-05-19 15:23:00
33,"MDB2-3",7175841,2017-05-19 15:23:00
37,"MDB5-1",121868,2017-05-19 15:23:00
36,"MDB4-1",2128852,2017-05-19 15:23:00
175,"MDB3-1",307889,2017-05-19 15:23:00
32,"MDB4-2",81907605,2017-05-19 15:23:00
28,"MDB1-1",2416731,2017-05-19 15:23:00
25,"MDB7-1",1507428,2017-05-19 15:23:00
30,"MDB3-2",876579,2017-05-19 15:23:00
26,"MDB7-2",3885923,2017-05-19 15:22:00
33,"MDB2-3",7175838,2017-05-19 15:22:00
31,"MDB2-2",1484583,2017-05-19 15:22:00
37,"MDB5-1",121866,2017-05-19 15:22:00
35,"MDB6-1",1867335,2017-05-19 15:22:00
32,"MDB4-2",81907585,2017-05-19 15:22:00
175,"MDB3-1",307880,2017-05-19 15:22:00
30,"MDB3-2",876579,2017-05-19 15:22:00
28,"MDB1-1",2416717,2017-05-19 15:22:00
36,"MDB4-1",2128842,2017-05-19 15:22:00
25,"MDB7-1",1507419,2017-05-19 15:22:00
29,"MDB2-1",2226078,2017-05-19 15:21:00
26,"MDB7-2",3885919,2017-05-19 15:21:00
31,"MDB2-2",1484574,2017-05-19 15:21:00
35,"MDB6-1",1867324,2017-05-19 15:21:00
37,"MDB5-1",121865,2017-05-19 15:21:00
34,"MDB6-2",2424285,2017-05-19 15:21:00
33,"MDB2-3",7175835,2017-05-19 15:21:00
175,"MDB3-1",307872,2017-05-19 15:21:00
25,"MDB7-1",1507410,2017-05-19 15:21:00
28,"MDB1-1",2416703,2017-05-19 15:21:00
30,"MDB3-2",876579,2017-05-19 15:21:00
36,"MDB4-1",2128831,2017-05-19 15:21:00
32,"MDB4-2",81907565,2017-05-19 15:21:00
29,"MDB2-1",2226064,2017-05-19 15:20:00
26,"MDB7-2",3885913,2017-05-19 15:20:00
35,"MDB6-1",1867313,2017-05-19 15:20:00
37,"MDB5-1",121864,2017-05-19 15:20:00
31,"MDB2-2",1484564,2017-05-19 15:20:00
34,"MDB6-2",2424270,2017-05-19 15:20:00
28,"MDB1-1",2416689,2017-05-19 15:20:00
32,"MDB4-2",81907545,2017-05-19 15:20:00
30,"MDB3-2",876579,2017-05-19 15:20:00
175,"MDB3-1",307863,2017-05-19 15:20:00
36,"MDB4-1",2128822,2017-05-19 15:20:00
25,"MDB7-1",1507401,2017-05-19 15:20:00
29,"MDB2-1",2226049,2017-05-19 15:19:00
26,"MDB7-2",3885906,2017-05-19 15:19:00
34,"MDB6-2",2424257,2017-05-19 15:19:00
33,"MDB2-3",7175830,2017-05-19 15:19:00
35,"MDB6-1",1867302,2017-05-19 15:19:00
31,"MDB2-2",1484555,2017-05-19 15:19:00
30,"MDB3-2",876579,2017-05-19 15:19:00
36,"MDB4-1",2128812,2017-05-19 15:19:00
28,"MDB1-1",2416674,2017-05-19 15:19:00
175,"MDB3-1",307855,2017-05-19 15:19:00
25,"MDB7-1",1507392,2017-05-19 15:19:00
32,"MDB4-2",81907525,2017-05-19 15:19:00
29,"MDB2-1",2226034,2017-05-19 15:18:00
26,"MDB7-2",3885902,2017-05-19 15:18:00
33,"MDB2-3",7175827,2017-05-19 15:18:00
34,"MDB6-2",2424243,2017-05-19 15:18:00
31,"MDB2-2",1484545,2017-05-19 15:18:00
175,"MDB3-1",307846,2017-05-19 15:18:00
30,"MDB3-2",876579,2017-05-19 15:18:00
32,"MDB4-2",81907506,2017-05-19 15:18:00
28,"MDB1-1",2416660,2017-05-19 15:18:00
36,"MDB4-1",2128803,2017-05-19 15:18:00
25,"MDB7-1",1507383,2017-05-19 15:18:00
29,"MDB2-1",2226019,2017-05-19 15:17:00
26,"MDB7-2",3885898,2017-05-19 15:17:00
34,"MDB6-2",2424228,2017-05-19 15:17:00
37,"MDB5-1",121860,2017-05-19 15:17:00
35,"MDB6-1",1867280,2017-05-19 15:17:00
31,"MDB2-2",1484536,2017-05-19 15:17:00
175,"MDB3-1",307838,2017-05-19 15:17:00
32,"MDB4-2",81907486,2017-05-19 15:17:00
36,"MDB4-1",2128793,2017-05-19 15:17:00
30,"MDB3-2",876579,2017-05-19 15:17:00
25,"MDB7-1",1507374,2017-05-19 15:17:00
28,"MDB1-1",2416646,2017-05-19 15:17:00
29,"MDB2-1",2226004,2017-05-19 15:16:00
26,"MDB7-2",3885892,2017-05-19 15:16:00
31,"MDB2-2",1484527,2017-05-19 15:16:00
35,"MDB6-1",1867269,2017-05-19 15:16:00
33,"MDB2-3",7175822,2017-05-19 15:16:00
34,"MDB6-2",2424214,2017-05-19 15:16:00
37,"MDB5-1",121859,2017-05-19 15:16:00
175,"MDB3-1",307829,2017-05-19 15:16:00
25,"MDB7-1",1507365,2017-05-19 15:16:00
30,"MDB3-2",876579,2017-05-19 15:16:00
28,"MDB1-1",2416632,2017-05-19 15:16:00
32,"MDB4-2",81907465,2017-05-19 15:16:00
36,"MDB4-1",2128783,2017-05-19 15:16:00
29,"MDB2-1",2225990,2017-05-19 15:15:00
26,"MDB7-2",3885886,2017-05-19 15:15:00
31,"MDB2-2",1484517,2017-05-19 15:15:00
35,"MDB6-1",1867258,2017-05-19 15:15:00
34,"MDB6-2",2424200,2017-05-19 15:15:00
33,"MDB2-3",7175819,2017-05-19 15:15:00
28,"MDB1-1",2416617,2017-05-19 15:15:00
175,"MDB3-1",307821,2017-05-19 15:15:00
32,"MDB4-2",81907446,2017-05-19 15:15:00
25,"MDB7-1",1507355,2017-05-19 15:15:00
36,"MDB4-1",2128773,2017-05-19 15:15:00
30,"MDB3-2",876579,2017-05-19 15:15:00
29,"MDB2-1",2225975,2017-05-19 15:14:00
26,"MDB7-2",3885881,2017-05-19 15:14:00
37,"MDB5-1",121856,2017-05-19 15:14:00
31,"MDB2-2",1484508,2017-05-19 15:14:00
25,"MDB7-1",1507346,2017-05-19 15:14:00
30,"MDB3-2",876579,2017-05-19 15:14:00
28,"MDB1-1",2416603,2017-05-19 15:14:00
175,"MDB3-1",307812,2017-05-19 15:14:00
36,"MDB4-1",2128763,2017-05-19 15:14:00
32,"MDB4-2",81907427,2017-05-19 15:14:00
26,"MDB7-2",3885875,2017-05-19 15:13:00
34,"MDB6-2",2424173,2017-05-19 15:13:00
33,"MDB2-3",7175813,2017-05-19 15:13:00
31,"MDB2-2",1484499,2017-05-19 15:13:00
37,"MDB5-1",121855,2017-05-19 15:13:00
28,"MDB1-1",2416589,2017-05-19 15:13:00
175,"MDB3-1",307804,2017-05-19 15:13:00
25,"MDB7-1",1507337,2017-05-19 15:13:00
36,"MDB4-1",2128754,2017-05-19 15:13:00
30,"MDB3-2",876579,2017-05-19 15:13:00
32,"MDB4-2",81907407,2017-05-19 15:13:00
29,"MDB2-1",2225945,2017-05-19 15:12:00
26,"MDB7-2",3885871,2017-05-19 15:12:00
31,"MDB2-2",1484490,2017-05-19 15:12:00
37,"MDB5-1",121854,2017-05-19 15:12:00
33,"MDB2-3",7175810,2017-05-19 15:12:00
175,"MDB3-1",307796,2017-05-19 15:12:00
32,"MDB4-2",81907388,2017-05-19 15:12:00
30,"MDB3-2",876579,2017-05-19 15:12:00
36,"MDB4-1",2128744,2017-05-19 15:12:00
28,"MDB1-1",2416574,2017-05-19 15:12:00
25,"MDB7-1",1507328,2017-05-19 15:12:00
26,"MDB7-2",3885865,2017-05-19 15:11:00
34,"MDB6-2",2424145,2017-05-19 15:11:00
31,"MDB2-2",1484480,2017-05-19 15:11:00
35,"MDB6-1",1867215,2017-05-19 15:11:00
37,"MDB5-1",121852,2017-05-19 15:11:00
175,"MDB3-1",307788,2017-05-19 15:11:00
36,"MDB4-1",2128734,2017-05-19 15:11:00
28,"MDB1-1",2416560,2017-05-19 15:11:00
25,"MDB7-1",1507319,2017-05-19 15:11:00
32,"MDB4-2",81907369,2017-05-19 15:11:00
30,"MDB3-2",876579,2017-05-19 15:11:00
29,"MDB2-1",2225915,2017-05-19 15:10:00
26,"MDB7-2",3885860,2017-05-19 15:10:00
31,"MDB2-2",1484471,2017-05-19 15:10:00
37,"MDB5-1",121851,2017-05-19 15:10:00
35,"MDB6-1",1867204,2017-05-19 15:10:00
33,"MDB2-3",7175805,2017-05-19 15:10:00
34,"MDB6-2",2424130,2017-05-19 15:10:00
30,"MDB3-2",876579,2017-05-19 15:10:00
28,"MDB1-1",2416545,2017-05-19 15:10:00
32,"MDB4-2",81907348,2017-05-19 15:10:00
36,"MDB4-1",2128725,2017-05-19 15:10:00
25,"MDB7-1",1507310,2017-05-19 15:10:00
175,"MDB3-1",307779,2017-05-19 15:10:00
29,"MDB2-1",2225899,2017-05-19 15:09:00
26,"MDB7-2",3885854,2017-05-19 15:09:00
35,"MDB6-1",1867194,2017-05-19 15:09:00
33,"MDB2-3",7175802,2017-05-19 15:09:00
37,"MDB5-1",121850,2017-05-19 15:09:00
34,"MDB6-2",2424116,2017-05-19 15:09:00
31,"MDB2-2",1484461,2017-05-19 15:09:00
36,"MDB4-1",2128715,2017-05-19 15:09:00
30,"MDB3-2",876579,2017-05-19 15:09:00
28,"MDB1-1",2416531,2017-05-19 15:09:00
32,"MDB4-2",81907329,2017-05-19 15:09:00
175,"MDB3-1",307771,2017-05-19 15:09:00
25,"MDB7-1",1507301,2017-05-19 15:09:00
29,"MDB2-1",2225885,2017-05-19 15:08:00
26,"MDB7-2",3885850,2017-05-19 15:08:00
31,"MDB2-2",1484452,2017-05-19 15:08:00
34,"MDB6-2",2424102,2017-05-19 15:08:00
35,"MDB6-1",1867183,2017-05-19 15:08:00
37,"MDB5-1",121848,2017-05-19 15:08:00
33,"MDB2-3",7175799,2017-05-19 15:08:00
28,"MDB1-1",2416517,2017-05-19 15:08:00
32,"MDB4-2",81907310,2017-05-19 15:08:00
175,"MDB3-1",307763,2017-05-19 15:08:00
30,"MDB3-2",876579,2017-05-19 15:08:00
25,"MDB7-1",1507292,2017-05-19 15:08:00
